7.999999856948863258e-03,1.336912739772925553e-02,7.999999856948863258e-03,1.336912739772925553e-02,7.999999856948863258e-03,7.999999856948863258e-03,1.336912739772925553e-02,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.704161106477627197e-01,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,1.873825493850959228e-02,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,1.336912739772925553e-02,1.336912739772925553e-02,7.999999856948863258e-03,1.336321406137736846e-02,8.001758149063294134e-03,1.034370345463211938e-02,1.819213881673624814e-02,8.002327675922286943e-03,4.013732892148664730e-03,9.863787975510615591e-03,7.248282824266836198e-03,8.417459513846817926e-03,1.437436178715501521e-02,7.186525497174806563e-03,1.359703710909788144e-01,8.643067101947544961e-03,7.618540976451308733e-03,1.035013158133093157e-02,7.594204604329267416e-03,7.909641016544245382e-03,8.211965512426859515e-03,1.875694466409685152e-02,7.999188900016067708e-03,1.120349119104556597e-02,4.684357271015966717e-03,8.088694263930820347e-03,5.646975962755073838e-03,6.483151332152947699e-01
5.511251435111865805e-03,1.656533751360164328e-02,7.090406589181819270e-03,1.340702720546163920e-02,3.932096281041899330e-03,1.024871689732176523e-02,1.024871689732172707e-02,1.340702720546164094e-02,3.932096281041895861e-03,1.182787205139169441e-02,1.656533751360163634e-02,1.656533751360159124e-02,1.656533751360163634e-02,2.919857874616141324e-02,7.366600877695067551e-01,1.024871689732174442e-02,2.352941126971926349e-03,1.656533751360167450e-02,8.669561743251716357e-03,1.498618235953172971e-02,5.511251435111865805e-03,2.352941126971926349e-03,1.182787205139169094e-02,1.024871689732173748e-02,5.511251435111867540e-03,1.184768369761069785e-02,1.183849325828563274e-02,1.021068097935282082e-02,2.154296943438768416e-02,5.515167858545994353e-03,2.770931606216229474e-03,1.823438487815733783e-02,1.498790767236074517e-02,1.668585646653004961e-02,1.733077749936152295e-02,3.528876326765992538e-03,1.277383065270100600e-02,1.166882467205288681e-02,2.250195987049495062e-03,6.670682843946776873e-03,2.242481473611403296e-03,7.920443685623133889e-03,2.918049153840057697e-02,7.360452198825889747e-01,1.345320689757834899e-02,1.192412473823244862e-02,5.979078215074084060e-03,7.154267494790112272e-03,2.788000985867282889e-03,1.545542125490722597e-02
7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,2.410738247928998976e-02,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.811543657293233966e-01,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,1.336912739772925553e-02,7.999999856948863258e-03,1.336912739772927287e-02,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.998080637316638125e-03,8.001634708710904723e-03,1.010125015477859184e-02,1.365356042265224341e-02,8.002363635602536066e-03,4.012920518054507828e-03,9.863952012830358787e-03,7.247916740814750770e-03,1.378374857668806554e-02,8.614493027278728732e-03,7.186169992752196485e-03,1.476824330711969668e-01,8.643255119058130403e-03,7.618318646615661847e-03,1.035004072373191426e-02,7.594443833072402929e-03,4.741683397782444145e-03,8.233041190967708631e-03,8.029194484228795864e-03,7.998618163873707013e-03,1.036917902430930724e-02,7.805166489468255524e-03,8.088105125257013042e-03,5.646853751156966778e-03,6.587335765517990938e-01
5.632214772397251684e-02,1.873825493850963392e-02,4.558389264241161087e-02,4.021476510163128626e-02,6.706040280553327015e-02,4.021476510163120993e-02,2.410738247928990649e-02,4.558389264241163169e-02,1.873825493850961657e-02,5.095302018319203263e-02,2.947651002007041499e-02,5.632214772397253072e-02,3.484563756085084368e-02,5.095302018319202569e-02,7.242953034631369191e-02,3.484563756085085062e-02,1.873825493850954371e-02,7.242953034631358089e-02,2.410738247928999323e-02,2.410738247928994812e-02,4.021476510163127932e-02,3.484563756085084368e-02,3.484563756085085756e-02,2.947651002007044968e-02,3.484563756085072572e-02,3.482897329230340983e-02,5.094499918402609073e-02,3.354257473150219770e-02,4.565347199899894709e-02,4.021306609635047491e-02,1.741901232022917065e-02,3.984731162469508370e-02,5.087871376239892773e-02,7.421419260802736284e-02,2.094121210236169969e-02,1.670989486066887242e-02,2.972639547774868357e-02,4.495701379177717560e-02,1.791196933217903062e-02,7.605874822779941369e-02,3.304878947683027174e-02,2.374064172932207131e-02,5.084351763611320851e-02,7.243946191552537439e-02,4.554739759819332462e-02,3.899673952381145503e-02,2.026799467047929806e-02,4.577527990326529794e-02,4.720991949402001536e-02,2.828270864137343021e-02
3.932096281041895861e-03,1.182787205139171870e-02,1.024871689732172533e-02,3.932096281041895861e-03,3.932096281041895861e-03,5.511251435111867540e-03,1.223687328362896426e-01,7.090406589181832281e-03,3.932096281041897595e-03,2.352941126971926349e-03,3.932096281041895861e-03,7.429767083857866661e-01,2.352941126971926349e-03,5.511251435111865805e-03,3.932096281041895861e-03,3.932096281041896728e-03,3.932096281041895861e-03,3.932096281041895861e-03,2.352941126971926349e-03,2.288195812988157510e-02,2.352941126971926349e-03,2.352941126971926349e-03,8.669561743251799624e-03,7.090406589181821005e-03,8.669561743251766664e-03,8.670534977458024817e-03,2.355680762911884895e-03,4.907545660116297698e-03,2.565125769556019994e-02,2.355685224769855663e-03,4.339790687013100542e-03,4.532816585292085906e-03,6.707729474696155769e-01,4.070584238280664652e-03,1.238594140653514163e-02,3.534682297117465108e-03,1.080856447063923836e-01,7.642193292211207911e-02,3.872768175901743649e-03,5.094934951927206079e-03,2.239077892321254554e-03,2.330656253948040508e-03,6.442121495811331533e-03,3.947080695653318316e-03,7.096988586141441194e-03,7.013483145403094990e-03,2.295855520440580246e-03,1.031791974049371327e-02,2.787617746805381037e-03,1.847645116197705120e-02
7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,1.873825493850953677e-02,7.999999856948863258e-03,7.999999856948863258e-03,1.336912739772926767e-02,7.865234932701037351e-01,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,1.336912739772925900e-02,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.999999856948863258e-03,7.997925657558394366e-03,1.336912859746871261e-02,1.517279387090557374e-02,1.365303892935554493e-02,8.002351592055034768e-03,4.012982242871900550e-03,9.864085090394618741e-03,7.248152110371487017e-03,8.417184664474872124e-03,8.615512907066094628e-03,7.186283853176163305e-03,1.432446459407884509e-01,8.642970924051709969e-03,7.618336706043434513e-03,1.034997248596125803e-02,7.593746119727896177e-03,4.741845656321960929e-03,8.224731878449091996e-03,8.028808581682787132e-03,7.998402098218528739e-03,9.104263790129026035e-03,4.684557869707579175e-03,8.088239220422422174e-03,5.646737548380827490e-03,6.624933016644144468e-01
4.444444356141259364e-03,1.041014161182226248e-02,1.041014161182225901e-02,1.041014161182227636e-02,4.444444356141259364e-03,1.339299023966280915e-02,1.041014161182226769e-02,1.041014161182229197e-02,9.989560044703721386e-02,4.444444356141259364e-03,1.041014161182225381e-02,5.771513809015168528e-01,7.427292983981771332e-03,1.041014161182224687e-02,7.427292983981740107e-03,7.427292983981753985e-03,7.427292983981746179e-03,4.444444356141259364e-03,1.935868749534368563e-02,1.148098435862397043e-01,1.339299023966278139e-02,1.041014161182227810e-02,1.339299023966276751e-02,7.427292983981740107e-03,1.041014161182225901e-02,1.339126634478806331e-02,4.448378015576097931e-03,2.146054804152504672e-02,1.048449645749830739e-01,1.339555421985320384e-02,5.225945150043994659e-03,2.542223624413451205e-02,5.210739049127788292e-01,4.998753531074371856e-03,1.103066896642259341e-02,8.897396306882732198e-02,1.162634389543356836e-02,6.833235972743911812e-02,7.167490264468541136e-03,5.763754305358628413e-03,9.876916524029968197e-03,6.152279542260477053e-03,1.096375056738762600e-02,7.446570499366169521e-03,1.040968472672408607e-02,1.894570498892700003e-02,4.327803647707478656e-03,1.139362180727227815e-02,3.153514015771137491e-03,1.017402241784700657e-02
1.599999965667729110e-03,1.599999965667729110e-03,1.599999965667729110e-03,2.673825469983509909e-03,1.599999965667729110e-03,4.821476478615068471e-03,7.650899335341866392e-01,8.042952991562405882e-03,2.673825469983508608e-03,1.599999965667729110e-03,6.710335572893022515e-02,2.673825469983508608e-03,1.599999965667729110e-03,1.599999965667729110e-03,3.747650974299287889e-03,3.703624160808838967e-02,1.599999965667729110e-03,3.747650974299289624e-03,1.599999965667729110e-03,3.747650974299287889e-03,1.599999965667729110e-03,1.599999965667729110e-03,7.784161077208807955e-02,1.599999965667729110e-03,1.599999965667729110e-03,7.778586294149540670e-02,1.605002531575636278e-03,2.028757530804955068e-03,4.586180923798093174e-03,1.604164332113410928e-03,8.094320166945615435e-04,2.283895100331633822e-03,2.426281893138044175e-03,3.843797753903834685e-03,1.741343224312253465e-03,2.431420373767379569e-03,6.839371638710554091e-01,5.014595849566489370e-03,1.529475116651091756e-03,2.083599110844419362e-03,1.523596388493028654e-03,1.635889144249988002e-03,2.978232263682183655e-03,3.774977793212755568e-03,8.054702184958739686e-03,1.268080718942232732e-02,2.153467403960574247e-02,1.634461522059646628e-03,1.133783976526017787e-03,1.513379029277365506e-01
1.599999965667729110e-03,8.042952991562407616e-03,3.747650974299287889e-03,2.673825469983508608e-03,1.599999965667729110e-03,2.673825469983508608e-03,1.126442950450974589e-02,1.599999965667729110e-03,2.673825469983508608e-03,2.673825469983508608e-03,2.673825469983509475e-03,4.821476478615068471e-03,4.821476478615068471e-03,1.599999965667729110e-03,2.673825469983508608e-03,2.673825469983510342e-03,2.673825469983508608e-03,1.599999965667729110e-03,2.673825469983509475e-03,1.599999965667729110e-03,1.599999965667729110e-03,1.599999965667729110e-03,1.599999965667729110e-03,9.250899336772403503e-01,3.747650974299287889e-03,1.672606699992019953e-03,2.679897959252186459e-03,4.388684094881005471e-02,7.834948481556536226e-01,1.606421437296984452e-03,1.880436815709225513e-03,5.373138161610685297e-03,4.377318338908675263e-03,1.703455425959203660e-03,7.708267496455627199e-02,2.615669958186090521e-03,1.060034076160864050e-02,3.108486929256251523e-03,2.570230601448655373e-03,2.080227602356354930e-03,1.547142936164109823e-03,1.592591684016195653e-03,1.624968974185257492e-03,2.683675992823624044e-03,1.625297529909143848e-03,3.592208863487446335e-02,1.565022762524233540e-03,3.835668318240197626e-03,1.171561260693122471e-03,3.699387145966774853e-03
4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,8.252547741761596858e-04,8.252547741761596858e-04,8.252547741761596858e-04,8.252547741761596858e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,4.938271495922016497e-04,1.156682398760117830e-03,4.938271495922016497e-04,9.861595826622838734e-01,4.938271495922016497e-04,4.938271495922016497e-04,9.852933746386299818e-01,8.265019857401471621e-04,6.872904774705111686e-04,8.479544327115354869e-04,1.159790307271526535e-03,2.612987648673809429e-04,6.426324833192976387e-04,4.811211893771100124e-04,5.301552922526253479e-04,5.347055116770025370e-04,7.507717013250551170e-04,6.274801650003754803e-04,5.373959097482818893e-04,4.947142555238816155e-04,6.597513895617026451e-04,4.913348542410257442e-04,7.200849013705377380e-04,4.966860135879060632e-04,4.965635225976859331e-04,8.267576197533962933e-04,6.981732776596989015e-04,2.895114711439996280e-04,5.033797664833868308e-04,3.703248675240221831e-04,7.722452011626633125e-04
