F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Label
0.7290421001189566,0.00909090890618393,0.13721781581693168,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.05179987787643285,0.02739475275057654,0.00909090890618393,0.00909090890618393,0.00933008236763,0.298574251844,0.135256045857,0.00909444450887,0.00674138245039,0.415366856401,0.00806058987795,0.00701304345298,0.00832183988145,0.102241463358,0
0.9406581517210942,0.003225806381836394,0.005390777156291982,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.005390777156291985,0.029205455675303173,0.0292154887323,0.330463037838,0.00756460098432,0.0053931345431,0.00239361861472,0.535824203363,0.00242738477975,0.00240340612352,0.00295377038312,0.0813613546385,0
0.2860019177435164,0.023937360098012346,0.004761904660536312,0.10383509108749538,0.014349632379274283,0.22208373295192965,0.00795781390011563,0.004761904660536312,0.11981463728539204,0.21249600523319254,0.212503813299,0.170860597733,0.0299420919393,0.119815938974,0.0769786297978,0.16293058083,0.010605834149,0.162602572476,0.0219089811423,0.0318509596595,0
0.10063918184791608,0.00795781390011563,0.03991690629590879,0.004761904660536312,0.004761904660536312,0.6023969324618693,0.011153723139694923,0.21569191447277183,0.007957813900115608,0.004761904660536312,0.0048317897781,0.170155431825,0.283225951373,0.00796060812257,0.00353436553485,0.0580456679747,0.00390504446697,0.443714631665,0.00728428415428,0.0173422251059,0
0.17104272388878752,0.03681453589614801,0.12357177935480532,0.1366672123296969,0.03845146501800928,0.14485185793900426,0.07937469306454567,0.11047634637991362,0.02862989028684044,0.13011949584225113,0.130334198949,0.179610097537,0.212264781148,0.028635775151,0.10131765209,0.097804852404,0.0295253610135,0.107464338055,0.0336963200518,0.079346623601,0
0.3019524104164635,0.08230628428375403,0.021293471469112365,0.00909090890618393,0.00909090890618393,0.484990848860388,0.00909090890618393,0.051799877876433115,0.02129347146911229,0.00909090890618393,0.0091283946105,0.209507067981,0.110659524793,0.0212959010903,0.00674327210664,0.17217147735,0.00690326313279,0.355637170506,0.0753260642184,0.0326278642104,0
0.9233383855254499,0.007555747930747551,0.00539077715629199,0.029205455675303173,0.00539077715629199,0.005390777156291966,0.00972071870520311,0.00539077715629199,0.003225806381836394,0.0053907771562919605,0.00540090362635,0.333590833728,0.00974746520293,0.00322839735503,0.021653173713,0.525966407887,0.00402017531111,0.00401632841479,0.00691661024498,0.0854597045165,0
0.13721781581693163,0.00909090890618393,0.46058572373453155,0.01519219018764814,0.00909090890618393,0.20433190991303768,0.07620500300228995,0.07010372172082563,0.00909090890618393,0.00909090890618393,0.00989188189722,0.198103813402,0.451026856317,0.00909588597247,0.011264825138,0.078399388847,0.0112948331052,0.150467264179,0.00832152762147,0.072133723521,0
0.027394752750576547,0.14942037837986008,0.00909090890618393,0.680231849867243,0.00909090890618393,0.07620500300228979,0.00909090890618393,0.0212934714691123,0.00909090890618393,0.00909090890618393,0.00910688511402,0.20842974825,0.0338657313483,0.0090923915431,0.504279140248,0.0156835880984,0.00677975255018,0.0560532887173,0.136746358641,0.0199631154897,0
0.950220985894842,0.004075953458918579,0.004075953458918575,0.004075953458918579,0.002439024337057121,0.007349811702641492,0.004075953458918579,0.007349811702641491,0.007349811702641491,0.00898674082450295,0.00899458256175,0.334870440818,0.0105820646318,0.00735209398257,0.00302390299946,0.541284948869,0.00183541704379,0.00547579832888,0.00373173905627,0.0828490117089,0
0.2220837329519297,0.011153723139694949,0.07826781717086073,0.3882710134100545,0.2124960052331924,0.027133269337591588,0.014349632379274283,0.027133269337591606,0.004761904660536312,0.014349632379274243,0.0144861073391,0.249437222386,0.0933173006092,0.00478588868362,0.287839681487,0.126630328294,0.157117163973,0.020214793137,0.0102299119957,0.035941602095,0
0.16772422222425248,0.7229408188374931,0.015192190187648122,0.00909090890618393,0.015192190187648094,0.021293471469112292,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.0212934714691123,0.0213201037159,0.134619298569,0.0226159290641,0.00909311061087,0.00674012837955,0.0955723034126,0.0113294173039,0.0157041095001,0.661615833611,0.0213897658333,0
0.048273039749178306,0.002439024337057121,0.004075953458918576,0.002439024337057121,0.002439024337057121,0.920756261701336,0.002439024337057121,0.002439024337057121,0.004075953458918579,0.01062366994636441,0.0106310975629,0.17683961633,0.0951250930121,0.00407747777558,0.00181410694523,0.027506689886,0.00183891218992,0.67391977854,0.00223301803118,0.00601420972685,0
0.004761904660536312,0.24445509762898504,0.004761904660536312,0.09424736336875729,0.33713646557678456,0.017545541618853577,0.21888782371235085,0.011153723139694923,0.007957813900115619,0.059092361733384564,0.0591008978674,0.178451331974,0.0215861514647,0.00799399012582,0.0698699324501,0.00280445060796,0.24808065723,0.0129879847834,0.223752855387,0.17537174811,0
0.11200491540221016,0.011806408895574183,0.3454863409412585,0.0032989885318031797,0.002353719602495301,0.4768787221150534,0.0014084506731874274,0.0014084506731874274,0.03921920784550278,0.006134795319726836,0.00673566218243,0.188154181576,0.324051999517,0.0392222628099,0.00244946715911,0.0638074141563,0.005188379595,0.349039089003,0.0108058614649,0.0105456825353,0
0.09415457890896999,0.003225806381836394,0.4492097859196815,0.003225806381836394,0.005390777156291984,0.4297250489495817,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.00539077715629199,0.00617192906201,0.194002622277,0.404097831887,0.00323020271816,0.00239501895829,0.0536466284312,0.00845973005365,0.314551847216,0.00295345364308,0.0104907357531,0
0.666315117253456,0.027133269337591654,0.011153723139694927,0.014349632379274276,0.004761904660536312,0.18692873131655793,0.030329178577170827,0.020741450858432993,0.02713326933759158,0.01115372313969492,0.0111737329122,0.280130994609,0.04572421502,0.027135337052,0.0106406440675,0.379613344099,0.00361584987771,0.137082595415,0.0248331544208,0.0800501325261,0
0.0012345678739804986,0.0012345678739804986,0.0012345678739804986,0.0012345678739804986,0.0020631369354403967,0.0012345678739804986,0.0012345678739804986,0.004548844119820063,0.408890546112248,0.5770900655886078,0.577089996311,0.00245573111954,0.00520642980215,0.408886581148,0.000915533067783,0.000719377891657,0.00153058549898,0.00096383636524,0.00113065860857,0.00110127018694,0
0.6599420978898318,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.324371627944104,0.324374282763,0.231186727266,0.00354567029842,0.00196253360726,0.00145521084562,0.375919804699,0.00146237978507,0.00146098581987,0.00179563780132,0.0568367671141,0
0.00909090890618393,0.6863331311487076,0.00909090890618393,0.00909090890618393,0.22263575375742992,0.00909090890618393,0.027394752750576463,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00910703430469,0.128071852804,0.0203082529071,0.00911486374418,0.00674029191096,0.00524511732851,0.163885409982,0.00677323051821,0.628134636835,0.022619309665,0
0.8229146699928432,0.007957813900115622,0.007957813900115598,0.039916906295908744,0.00795781390011563,0.011153723139694916,0.011153723139694923,0.014349632379274288,0.00795781390011563,0.06868008945212294,0.0686943590286,0.304627338021,0.0204064522521,0.0079605151654,0.0295937631146,0.468793957872,0.00593444507807,0.00835167318337,0.00728475302655,0.0783527432579,0
0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.970967742563472,0.970969475936,0.00509150681406,0.00583267249668,0.00322655956552,0.00239164898559,0.00184908296676,0.00240567730895,0.00240349591273,0.00295281334706,0.00287706666712,0
0.003276746897996058,0.001960784270757903,0.003276746897996055,0.009856560034186768,0.016436373170377522,0.0032767468979960535,0.0059086721524723405,0.0032767468979960582,0.9494538758822257,0.003276746897996052,0.00328265753745,0.0104441670966,0.00616362841755,0.949445342944,0.00730746198556,0.00188122039506,0.0121257433842,0.00244225425062,0.00179712495951,0.00511039902985,0
0.11009484719250222,0.016911642338636727,0.001935770129979809,0.7052471020032017,0.0019357701299798035,8.264462626718894E-4,0.0013811081963258514,8.264462626718894E-4,0.15890509735405045,0.001935770129979804,0.00193935819492,0.212511739316,0.00240208371106,0.158904090469,0.522823486652,0.0627215480207,0.00144387877093,0.000616494369223,0.0154777251824,0.021159595314,0
0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.509395973986245,0.4178767547642819,0.417891028425,0.014346748597,0.0164373853719,0.509391709896,0.00673981089074,0.00521092020764,0.00677959368982,0.00677344226933,0.00832136049375,0.00810800015946,0
0.15260878981926987,0.12879411130025878,0.009720718705203128,0.003225806381836394,0.014050660254114236,0.6570469802674161,0.003225806381836394,0.018380601803025375,0.003225806381836394,0.009720718705203118,0.00973799948908,0.184419332,0.0884084213733,0.0032286143443,0.00239601215173,0.0869927493935,0.0104371152389,0.481124094978,0.117870652825,0.0153850082056,0
0.5757204897465912,0.0032767468979960565,0.013804447915901243,0.009856560034186751,0.001960784270757903,0.008540597406948612,0.24278194505533918,0.005908672152472309,0.024332148933806485,0.1138176075860002,0.113841769096,0.25764714635,0.0171836140475,0.0243335349998,0.00730846122606,0.327959381058,0.00158087396427,0.00632844908007,0.00299995655509,0.240816813623,0
0.004761904660536312,0.004761904660536312,0.8261105792324228,0.004761904660536312,0.004761904660536312,0.004761904660536312,0.02074145085843306,0.11981463728539231,0.004761904660536312,0.004761904660536312,0.00619816732081,0.176038739904,0.768249998979,0.00476869530013,0.00353146207382,0.00311715910405,0.0117642346606,0.00505709939967,0.00435936047215,0.0169150827861,0
0.05179987787643301,0.015192190187648136,0.4056741922013536,0.17382550350571682,0.051799877876433,0.051799877876433024,0.057901159157897175,0.16772422222425254,0.00909090890618393,0.015192190187648127,0.0158976911112,0.186776095235,0.480185475995,0.00910026219678,0.12886389586,0.0300769047336,0.0421663412103,0.0401119553525,0.0139096312184,0.052911747087,0
0.35686394194964033,0.00909090890618393,0.00909090890618393,0.0151921901876481,0.03349603403204053,0.00909090890618393,0.00909090890618393,0.01519219018764814,0.5338010991121019,0.00909090890618393,0.00910713592981,0.142939973787,0.0223270086345,0.533799784087,0.0112636956164,0.203331746454,0.0247345787372,0.00685346089094,0.00832424081208,0.0373183750517,0
9.009008809456069E-4,9.009008809456069E-4,0.38544652040332883,9.009008809456069E-4,9.009008809456069E-4,9.009008809456069E-4,9.009008809456069E-4,0.6073462725491059,9.009008809456069E-4,9.009008809456069E-4,0.00157152423944,0.128927111398,0.850614245538,0.000906795811876,0.00066863877239,0.00253824318577,0.0045172859009,0.00862612707559,0.000826248316518,0.000803779760925,0
0.05179987787643304,0.01519219018764814,0.35076266066817663,0.11891397197253921,0.05790115915789733,0.09450884684668241,0.08230628428375406,0.19212934735010936,0.00909090890618393,0.02739475275057652,0.0280047923008,0.179135232199,0.462323694011,0.00910070378376,0.0881563718008,0.030158383377,0.0461061548055,0.0716900811806,0.0139102998457,0.0714142866954,0
0.4361805986086747,0.00909090890618393,0.08840756556521834,0.00909090890618393,0.00909090890618393,0.027394752750576463,0.00909090890618393,0.00909090890618393,0.332458816823784,0.07010372172082575,0.0702575934238,0.180469073608,0.0816578175981,0.332457817521,0.00674088447662,0.248487729527,0.00757272564065,0.0201695625959,0.00832171061734,0.0438650849907,0
0.003225806381836394,0.003225806381836394,0.01621563102856978,0.003225806381836394,0.003225806381836394,0.005390777156291975,0.07033990038995881,0.8886988531341614,0.003225806381836394,0.003225806381836394,0.00325482875378,0.102185921895,0.806964407829,0.00323086253535,0.00239177050991,0.00479782736411,0.00253566294005,0.0156026251108,0.00295458137605,0.0560815116859,0
0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.07010372172082577,0.00909090890618393,0.19212934735010928,0.06400244043936167,0.6192190370526011,0.00909090890618393,0.00910704464517,0.0722621460057,0.0665673025934,0.619220236501,0.00673998393379,0.00540359090286,0.0516670516816,0.00749378487706,0.0083278234879,0.153211035372,0
0.02074145085843292,0.004761904660536312,0.8580696716282165,0.004761904660536312,0.004761904660536312,0.06868008945212271,0.01754554161885357,0.011153723139694946,0.004761904660536312,0.004761904660536312,0.00625366373331,0.187988894546,0.703024025681,0.00476846582395,0.00353191574834,0.0118577305398,0.0120840489013,0.0504125600929,0.00435919502318,0.0157194999098,0
0.7558005759616776,0.004761904660536312,0.007957813900115624,0.03672099705632947,0.004761904660536312,0.004761904660536312,0.004761904660536312,0.03672099705632947,0.08785554488959875,0.0558964524938054,0.0559107458452,0.279142673491,0.0396989003326,0.0878569918128,0.0272243595454,0.430638811833,0.00358321334208,0.00396711265103,0.00435965514804,0.067617535999,0
0.003276746897996058,0.001960784270757903,0.003276746897996053,0.001960784270757903,0.001960784270757903,0.9744571657997512,0.004592709525234172,0.003276746897996056,0.001960784270757903,0.003276746897996052,0.00328279842436,0.170507681886,0.100453318117,0.00196224838215,0.00145980408675,0.00187889713034,0.00147928253895,0.713233645009,0.00179526888598,0.00394705553968,0
0.9507510395760155,0.007957813900115601,0.004761904660536312,0.00795781390011563,0.004761904660536312,0.004761904660536312,0.004761904660536312,0.004761904660536312,0.004761904660536312,0.004761904660536312,0.00477095608711,0.336493420542,0.00861042086881,0.00476445293226,0.00590164612018,0.541578664105,0.00355121925126,0.0035478043981,0.00728453206761,0.0834968836276,0
0.004761904660536312,0.004761904660536312,0.10383509108749536,0.004761904660536312,0.004761904660536312,0.00795781390011563,0.007957813900115617,0.8516778531490578,0.004761904660536312,0.004761904660536312,0.00494318004407,0.104259915734,0.844269555053,0.00476751947208,0.00353066774856,0.00555024954215,0.00454192689148,0.0169958167025,0.00436048690331,0.00678068190912,0
0.015192190187648098,0.05179987787643297,0.12501525325400342,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.03959731531350472,0.7229408188374923,0.00909090890618393,0.00930843315843,0.0446980455151,0.136390447626,0.722935040242,0.00674001066072,0.00878877004277,0.00793890716598,0.00717379654164,0.0474075970849,0.00861895196325,0
0.895026955952005,0.014842116813333639,0.0489492793299572,0.006040268421946916,0.020343272057950373,0.003839806324100241,0.002739575275176908,0.002739575275176916,0.003839806324100241,0.0016393442262535793,0.00172519134254,0.328690009014,0.042339098784,0.00384420207664,0.00448008194804,0.509833375283,0.0154563399175,0.00284641740284,0.0135863915079,0.077198892724,0
0.027394752750576554,0.1250152532540033,0.00909090890618393,0.6802318498672434,0.00909090890618393,0.08840756556521821,0.015192190187648136,0.015192190187648131,0.02129347146911231,0.00909090890618393,0.00910688553913,0.209153850209,0.0296066575155,0.0212948012637,0.504279216631,0.0156632619904,0.00677979705892,0.0649041310736,0.114411521264,0.0247998774549,0
0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.9181818198443459,0.00909090890618393,0.0091069058479,0.0143481417071,0.0164375184954,0.918172936709,0.00673988818032,0.00521126850362,0.00677980454618,0.00677379007481,0.00832164987655,0.00810809605952,0
0.3106516563545254,0.011885689479658687,0.06600995884104774,0.02487551412639206,0.003225806381836394,0.005390777156291966,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.5682831785147381,0.568395927469,0.129863146923,0.0562590011904,0.00322749531203,0.0184420294774,0.176963880113,0.003033520399,0.00398799604589,0.0108784189611,0.0289485841094,0
0.014349632379274297,0.014349632379274292,0.02074145085843296,0.01434963237927426,0.007957813900115601,0.02074145085843294,0.033525087816750156,0.8261105792324228,0.02074145085843293,0.027133269337591658,0.0271700138963,0.10101810929,0.756287015764,0.0207465821241,0.0106383678581,0.0109265984321,0.0060623413452,0.0260166155668,0.0131351569843,0.0279991987392,0
0.7534472252448136,0.021293471469112382,0.00909090890618393,0.12501525325400334,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.04569859659496876,0.00909090890618393,0.00909090890618393,0.00910737227891,0.304937097345,0.0491201082627,0.00909374856653,0.0926798320568,0.429329654607,0.00677940654577,0.00725319148979,0.0194892501221,0.0722103387254,0
0.9363282101721835,0.011885689479658653,0.00539077715629196,0.00539077715629199,0.005390777156291982,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.020545572577480926,0.00539077715629199,0.00540090902998,0.33075546994,0.00760385061148,0.0205479796208,0.0039985826438,0.533358191494,0.00402017379891,0.00240342345415,0.0108792634884,0.0810321559182,0
0.06228827097296398,0.004761904660536312,0.04950463401464663,0.8197187607532642,0.007957813900115622,0.00795781390011563,0.004761904660536312,0.023937360098012346,0.014349632379274268,0.004761904660536312,0.00484815235492,0.237215769471,0.061884513875,0.0143512403533,0.607685107956,0.0355693063092,0.0063499497835,0.00613892319151,0.00435917829988,0.0215978584062,0
0.015192190187648136,0.00909090890618393,0.02129347146911236,0.00909090890618393,0.015192190187648133,0.021293471469112295,0.7900549129335991,0.08230628428375415,0.015192190187648107,0.021293471469112302,0.0213309463204,0.190842161783,0.0928610069173,0.0151943952234,0.00673974060648,0.00893111521565,0.0113902459943,0.0166641855104,0.0083219392429,0.627724263186,0
0.10671140940961076,0.06400244043936144,0.09450884684668245,0.1311165345354676,0.08840756556521838,0.10061012812814665,0.10671140940961073,0.11891397197253908,0.09450884684668226,0.09450884684668252,0.0946731837341,0.16394548726,0.193151131973,0.0945189928168,0.097202457061,0.0611966376629,0.0659875243031,0.0751952239407,0.0585829636106,0.0955463976372,0
0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.00909090890618393,0.9181818198443459,0.00909090890618393,0.0091069058479,0.0143481417071,0.0164375184954,0.918172936709,0.00673988818032,0.00521126850362,0.00677980454618,0.00677379007481,0.00832164987655,0.00810809605952,0
0.9016886777808947,0.003225806381836394,0.003225806381836394,0.07033990038995884,0.003225806381836394,0.003225806381836394,0.005390777156291972,0.003225806381836394,0.003225806381836394,0.003225806381836394,0.00323215824842,0.333321884465,0.00583303697964,0.00322810424886,0.0521474310225,0.513627218776,0.00240574284433,0.00240344588146,0.00295372521743,0.080847252316,0
0.0012345678739804986,0.00372027505836019,0.9830889057039565,0.0012345678739804986,0.002063136935440397,0.0012345678739804986,0.002063136935440395,0.0012345678739804986,0.0020631369354403976,0.002063136935440395,0.00377218470003,0.187550183682,0.787544800667,0.00207011783645,0.000916677986507,0.000713463338394,0.0113484137205,0.000920109124651,0.00340564115009,0.00175840779376,0
0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.001960784270757903,0.98235294156318,0.982352425069,0.0030956459426,0.00354541662919,0.00196140030265,0.00145383054726,0.00112407275909,0.00146233924189,0.00146105027646,0.00179496780491,0.0017488514269,0
0.03349603403204061,0.00909090890618393,0.09450884684668234,0.00909090890618393,0.00909090890618393,0.6619280060228506,0.06400244043936147,0.1006101281281466,0.00909090890618393,0.00909090890618393,0.00925557922407,0.170052328325,0.230020889687,0.00909387478476,0.00674388411644,0.0194178365825,0.00763602733204,0.485775019956,0.00832145848024,0.0536831015132,0
7.076380232631606E-4,7.07638023263161E-4,0.0011131612496333334,0.023619700313177883,0.8965084450749748,3.0211479689298766E-4,0.07451286522263478,3.0211479689298766E-4,3.0211479689298766E-4,0.001924207702373676,0.00192696556097,0.242140023462,0.0174404309037,0.000397897210907,0.0175127793359,0.000546155055292,0.65957621188,0.000225300113976,0.000739663288746,0.0594945731889,0
0.11891397197253921,0.07010372172082564,0.13111653453546743,0.07620500300228977,0.07010372172082571,0.15552165966132417,0.08840756556521832,0.11281269069107508,0.06400244043936161,0.11281269069107491,0.113040580337,0.162761978889,0.22199752599,0.0640112651009,0.0564950755066,0.0681239156921,0.0528875602578,0.115304059771,0.064164811439,0.0812132270161,0
