F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Label
0.003174603107024218,0.003174603107024218,0.9555555565016608,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0
0.0019417475306782162,0.009760865278649975,0.0019417475306782162,0.0032449338220068426,0.0019417475306782162,0.0032449338220068426,0.0019417475306782162,0.0019417475306782162,0.9545709264919036,0.0045481201133354705,0.005851306404664096,0.0019417475306782162,0.0019417475306782162,0.0032449338220068426,0.0019417475306782162,0
0.01131825336114567,8.230452493203358E-4,0.0024801833722401115,0.0013754246236269325,0.0019278039979335265,0.06766094954041872,0.0013754246236269325,0.0013754246236269325,0.0019278039979335208,0.0019278039979335208,8.230452493203358E-4,0.47863120402452575,0.42670754283970624,8.230452493203358E-4,8.230452493203358E-4,0
0.008695652004901749,0.008695652004901749,0.02620367656717976,0.09039976662886544,0.008695652004901749,0.6389845362469092,0.008695652004901749,0.008695652004901749,0.1487598485031258,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0
0.08200703101664703,0.003174603107024218,0.003174603107024218,0.011697027745902318,0.050047938620854264,0.007435815426463284,0.5997443278284967,0.026611270863939225,0.005305209266743763,0.04791733246113469,0.003174603107024218,0.13740279116935508,0.011697027745902316,0.007435815426463286,0.003174603107024218,0
0.0032449338220068434,0.026702287065922124,0.09316478792368188,0.0019417475306782162,0.0032449338220068434,0.005851306404664096,0.0019417475306782162,0.0019417475306782162,0.3381638106934638,0.03843096368787957,0.00454812011333547,0.2417280251351454,0.2052388089779447,0.005851306404664096,0.028005473357250725,0
0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.007772748464425991,0.004651162693989232,0.004651162693989232,0.9317621365137159,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0
0.008695652004901749,0.04954770931688378,0.07872775025401366,0.014531660192327772,0.33551211050075785,0.008695652004901749,0.03203968475460582,0.14292384031569977,0.008695652004901749,0.06121972569173579,0.008695652004901749,0.008695652004901749,0.08456375844143964,0.061219725691735706,0.09623577481629156,0
0.02036766837975377,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.36469215143788775,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.4989203397486855,0.014531660192327772,0.008695652004901749,0
8.968609667703601E-4,8.968609667703601E-4,8.968609667703601E-4,0.0014987810921507413,0.4047852650970062,0.0014987810921507413,0.0021007012175311346,0.5805459417080767,0.0014987810921507413,8.968609667703601E-4,8.968609667703601E-4,8.968609667703601E-4,8.968609667703601E-4,8.968609667703601E-4,8.968609667703601E-4,0
0.008695652004901749,0.06705573387916171,0.05538371750430971,0.014531660192327772,0.39387219237501764,0.008695652004901749,0.032039684754605884,0.13125182394084772,0.008695652004901749,0.043711701129457894,0.008695652004901749,0.014531660192327772,0.06705573387916186,0.0728917420665877,0.07289174206658774,0
0.008695652004901749,0.008695652004901749,0.30049606137620183,0.20128392218995994,0.008695652004901749,0.13125182394084753,0.008695652004901749,0.014531660192327772,0.14292384031569977,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.13125182394084772,0.008695652004901749,0.008695652004901749,0
0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.9555555565016608,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0
0.008695652004901749,0.008695652004901749,0.6331485280594831,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.04954770931688389,0.008695652004901749,0.19544791400253397,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.008695652004901749,0.02036766837975377,0
0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.6601841744857144,0.004651162693989232,0.1232714219705868,0.014015920005299538,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.15136569390451804,0.004651162693989232,0.004651162693989232,0
0.004651162693989232,0.007772748464425991,0.004651162693989232,0.010894334234862788,0.007772748464425991,0.107663493118403,0.004651162693989232,0.0733260496435984,0.020259091546173152,0.014015920005299555,0.02025909154617317,0.3449040116715986,0.3698766978350927,0.004651162693989232,0.004651162693989232,0
0.0032449338220068426,0.00454812011333547,0.0019417475306782162,0.0019417475306782162,0.0032449338220068426,0.0032449338220068434,0.957177299074561,0.0019417475306782162,0.0032449338220068426,0.003244933822006844,0.004548120113335469,0.0045481201133354705,0.0019417475306782162,0.0019417475306782162,0.0032449338220068434,0
0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.007772748464426001,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.8911815214980376,0.04523177770966721,0.004651162693989232,0.004651162693989232,0
0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.9348837222841528,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0
0.008695652004901749,0.026203676567179764,0.5281003806858154,0.008695652004901749,0.07872775025401378,0.2421359795019419,0.008695652004901749,0.008695652004901749,0.03787569294203184,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0
0.0048998744684276485,0.005991160549668616,0.0027173023059457297,0.001626016224704756,0.20460522733552577,0.001626016224704756,0.02999945433697,0.003808588387186688,0.013630163118355439,0.001626016224704756,0.009265018793391575,0.3246466962720325,0.337742129246924,0.0038085883871866897,0.05400774812427145,0
0.07289174206658769,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.02036766837975379,0.3180040859384799,0.008695652004901749,0.45223227424927764,0.04371170112945782,0.008695652004901749,0
0.008695652004901749,0.008695652004901749,0.47557630699898146,0.008695652004901749,0.008695652004901749,0.03787569294203189,0.014531660192327772,0.008695652004901749,0.3763641678127398,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0
0.005305209266743763,0.003174603107024218,0.009566421586182811,0.00956642158618284,0.047917332461134714,0.005305209266743766,0.005305209266743763,0.003174603107024218,0.7893682760435362,0.056439757100012894,0.011697027745902307,0.01169702774590236,0.03300308934309791,0.005305209266743763,0.003174603107024218,0
0.017137505775736347,0.007772748464425999,0.035867020398356965,0.020259091546173166,0.007772748464426009,0.007772748464425997,0.029623848857483464,0.6102388021587258,0.03586702039835688,0.023380677316610005,0.010894334234862763,0.02338067731660997,0.01089433423486273,0.03274543462792024,0.1263930077410237,0
0.014531660192327772,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.03203968475460582,0.008695652004901749,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.674000585371465,0.17793988944025588,0.008695652004901749,0.008695652004901749,0
0.003174603107024218,0.003174603107024218,0.3334185578635542,0.013827633905621951,0.003174603107024218,0.005305209266743763,0.005305209266743766,0.003174603107024218,0.2716309792316867,0.005305209266743763,0.009566421586182832,0.06496218173889098,0.26523916075252874,0.009566421586182832,0.003174603107024218,0
0.007772748464425997,0.02025909154617314,0.34490401167159834,0.007772748464425997,0.07020446387316151,0.004651162693989232,0.026502263087046743,0.04835336348010402,0.004651162693989232,0.02650226308704683,0.014015920005299564,0.010894334234862784,0.3729982836055293,0.02962384885748353,0.010894334234862725,0
0.008695652004901749,0.5572804216229454,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.008695652004901749,0.07872775025401345,0.02620367656717989,0.008695652004901749,0.01453166019232777,0.008695652004901749,0.23046396312708958,0.008695652004901749,0
0.07289174206658762,0.08456375844143975,0.06121972569173584,0.055383717504309794,0.05538371750430983,0.09039976662886554,0.0903997666288655,0.0845637584414395,0.07289174206658773,0.04371170112945786,0.03787569294203186,0.07872775025401363,0.04954770931688385,0.06121972569173579,0.06121972569173582,0
0.008695652004901749,0.008695652004901749,0.4230522333121475,0.008695652004901749,0.008695652004901749,0.049547709316883834,0.008695652004901749,0.014531660192327772,0.41138021693729576,0.008695652004901749,0.008695652004901749,0.014531660192327763,0.008695652004901749,0.008695652004901749,0.008695652004901749,0
0.003174603107024218,0.003174603107024218,0.24606370531505178,0.003174603107024218,0.003174603107024218,0.005305209266743763,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.011697027745902344,0.003174603107024218,0.25671673611365153,0.4442100781689698,0.003174603107024218,0.007435815426463284,0
0.001226993838109987,0.002873965469701178,0.001226993838109987,0.001226993838109987,0.001226993838109987,0.001226993838109987,0.001226993838109987,0.001226993838109987,0.0020504796539055803,0.001226993838109987,0.001226993838109987,0.9762341997400967,0.001226993838109987,0.004520937101292366,0.002050479653905583,0
0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.8177363659023972,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.1570209161987859,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0
0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.07872775025401367,0.008695652004901749,0.5222643724983894,0.0728917420665877,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.1896119058151079,0.014531660192327772,0.043711701129457874,0
3.0165911847643967E-4,0.0015163938509021252,3.0165911847643967E-4,0.001111482273426897,5.041149072140531E-4,3.0165911847643967E-4,3.0165911847643967E-4,5.041149072140529E-4,0.002326217005852598,0.01751040116117369,0.7965602762235169,0.004553230681966362,0.12197758814978332,0.05192788524656837,3.0165911847643967E-4,0
0.04954770931688389,0.0787277502540136,0.043711701129457846,0.11374379937856956,0.05538371750430986,0.037875692942031934,0.0728917420665877,0.07872775025401368,0.07289174206658773,0.049547709316883834,0.043711701129457894,0.09039976662886556,0.10207178300371762,0.06705573387916172,0.043711701129457894,0
0.001626016224704756,0.001626016224704756,0.001626016224704756,0.004899874468427662,0.001626016224704756,0.013630163118355439,0.9521361929855898,0.001626016224704756,0.005991160549668606,0.0027173023059457275,0.004899874468427666,0.001626016224704756,0.002717302305945728,0.001626016224704756,0.001626016224704756,0
0.007772748464425999,0.004651162693989232,0.8287498060893016,0.020259091546173228,0.004651162693989232,0.017137505775736365,0.004651162693989232,0.004651162693989232,0.03898860616879376,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.045231777709667305,0.004651162693989232,0.004651162693989232,0
0.004651162693989232,0.004651162693989232,0.007772748464425991,0.007772748464425991,0.4010925555394603,0.007772748464425991,0.2200405808541272,0.09517715003665582,0.014015920005299576,0.010894334234862723,0.007772748464425993,0.0358670203983569,0.15136569390451793,0.020259091546173155,0.010894334234862746,0
0.008695652004901749,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.08456375844143971,0.026203676567179795,0.13125182394084775,0.08456375844143957,0.008695652004901749,0.236299971314516,0.008695652004901749,0.06121972569173574,0.282988036813924,0.020367668379753776,0.01453166019232777,0
0.051462826601165856,0.014973610443964482,0.0032449338220068426,0.005851306404664096,0.00845767898732135,0.00845767898732135,0.004548120113335469,0.009760865278649975,0.007154492695992724,0.02800547335725053,0.011064051569978601,0.3472861147327643,0.0032449338220068426,0.005851306404664096,0.4906366067789125,0
0.5228344005864952,0.017137505775736316,0.004651162693989232,0.014015920005299588,0.014015920005299559,0.007772748464425999,0.004651162693989232,0.004651162693989232,0.023380677316610005,0.007772748464426001,0.07956922118447182,0.060839706561851226,0.007772748464426001,0.22316216662456403,0.007772748464425999,0
0.0024096385023039727,0.007261259756324661,0.007261259756324674,0.0024096385023039727,0.021816123518386705,0.0024096385023039727,0.0056440526716510986,0.005644052671651102,0.12208296276814724,0.0024096385023039727,0.0024096385023039727,0.5199159055978433,0.28542087832017693,0.005644052671651118,0.007261259756324665,0
0.02962384885748349,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.007772748464425999,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.8818167641867272,0.0296238488574834,0.004651162693989232,0.004651162693989232,0
0.0019417475306782162,0.0032449338220068426,0.0032449338220068434,0.0019417475306782162,0.031915032231236574,0.0019417475306782162,0.00454812011333547,0.008457678987321348,0.1596272887814423,0.007154492695992722,0.00454812011333547,0.48412067532227077,0.2690949372530471,0.005851306404664096,0.012367237861307227,0
0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.8190395521937258,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.0019417475306782162,0.14920179845081416,0.0019417475306782162,0.007154492695992722,0.0032449338220068434,0.0019417475306782162,0
0.008695652004901749,0.008695652004901749,0.8607528473690966,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.008695652004901749,0.014531660192327772,0.008695652004901749,0.008695652004901749,0.020367668379753824,0.008695652004901749,0.008695652004901749,0
0.004651162693989232,0.07332604964359832,0.010894334234862732,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.004651162693989232,0.007772748464425993,0.014015920005299519,0.12327142197058683,0.023380677316609918,0.004651162693989232,0.622725145240473,0.08581239272534548,0.010894334234862767,0
0.0010928961508357151,0.0025598708827335105,0.0010928961508357151,0.0010928961508357151,0.0010928961508357151,0.0010928961508357151,0.0032933582486824133,0.0010928961508357151,0.9788315549607081,0.0010928961508357151,0.002559870882733508,0.001826383516784611,0.0010928961508357151,0.0010928961508357151,0.0010928961508357151,0
0.003174603107024218,0.009566421586182835,0.003174603107024218,0.003174603107024218,0.12888036653047716,0.005305209266743763,0.1523170342873921,0.02021945238478059,0.009566421586182832,0.011697027745902358,0.003174603107024218,0.005305209266743763,0.6359646325437287,0.005305209266743763,0.003174603107024218,0
0.008695652004901749,0.04371170112945781,0.04371170112945784,0.008695652004901749,0.3238400941259059,0.008695652004901749,0.05538371750430971,0.1604318648779778,0.008695652004901749,0.04954770931688392,0.020367668379753852,0.03203968475460581,0.0962357748162916,0.05538371750430984,0.0845637584414398,0
0.05254305812718407,0.0024096385023039727,0.008878466840998245,0.0040268455869775415,0.005644052671651103,0.004026845586977536,0.015347295179692454,0.00887846684099824,0.008878466840998214,0.010495673925671802,0.0040268455869775415,0.5991590527468456,0.26924880747344115,0.0024096385023039727,0.004026845586977543,0
0.003174603107024218,0.003174603107024218,0.9555555565016608,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0.003174603107024218,0
0.004026845586977546,0.0024096385023039727,0.0024096385023039727,0.0040268455869775345,0.0024096385023039727,0.0024096385023039727,0.0024096385023039727,0.0024096385023039727,0.9355381263589455,0.0024096385023039727,0.0024096385023039727,0.015347295179692433,0.013730088095018916,0.005644052671651103,0.0024096385023039727,0
