F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Label
0.1309683604250868,0.022307446279389898,0.06705017563350037,0.7701502083409484,0.009523809321072624,0.0886734170651,0.504245198983,0.231555724062,0.053445044228,0.122080615662,0
0.05071206408623505,0.6498281226875273,0.004878048674114242,0.28970371587800825,0.004878048674114242,0.526248695666,0.190357387792,0.232164107884,0.00395845555849,0.0472713530993,0
0.004878048674114242,0.017973481649005894,0.004878048674114242,0.9412015063788657,0.031068914623897558,0.101229841138,0.626401894105,0.263412232631,0.00439614917907,0.00455988294688,0
0.001980197975979333,0.001980197975979333,0.003309189935872075,0.9880922322164042,0.004638181895764853,0.0932954336904,0.64297437562,0.259174570772,0.00270769344324,0.00184792647426,0
0.017973481649005894,0.004878048674114242,0.03434277286762047,0.9379276481351426,0.004878048674114242,0.0908631705613,0.61057977838,0.254427072183,0.0273744637763,0.0167555150996,0
0.004878048674114242,0.9804878053035403,0.004878048674114242,0.004878048674114242,0.004878048674114242,0.75387971459,0.0057142301402,0.231898330784,0.0039584497336,0.00454927475229,0
0.015915627800231254,0.09900926802929329,0.009523809321072624,0.6103547463619834,0.2651965484874184,0.132770732341,0.534390961753,0.305893581746,0.0120005326139,0.0149441915462,0
0.006090187994575444,0.012746131198423022,0.0216207221368864,0.9567807422774657,0.0027622163926517007,0.0986601312317,0.621694888503,0.256738098831,0.0172287412272,0.00567814020797,0
0.3418983702373224,0.015915627800231213,0.20127836369583219,0.4249920104663847,0.015915627800231254,0.0517046852958,0.283833762154,0.185544470963,0.160224585462,0.318692496125,0
0.009523809321072624,0.009523809321072624,0.009523809321072624,0.0350910832377073,0.9363374887990725,0.0105787818061,0.512523089399,0.444420803974,0.0232155145044,0.00926181031653,0
0.07149301348575426,0.02088238523528063,0.007679612648200482,0.8922653759825642,0.007679612648200483,0.0989199259872,0.582443835318,0.245762059313,0.0062317309362,0.0666424484456,0
0.024521198136451726,0.3420854477775742,0.004878048674114242,0.6007202490316839,0.02779505638017465,0.318660188555,0.403966548908,0.250163768175,0.00434142423501,0.0228680701274,0
0.015915627800231192,0.009523809321072624,0.0990092680292933,0.866027485528328,0.009523809321072624,0.0877555073191,0.566399329767,0.252162394533,0.0788433450185,0.0148394233629,0
0.01208053684389383,0.0032786884525071586,0.01868192313743392,0.9582792389179653,0.007679612648200476,0.091524321281,0.625238478474,0.256998001015,0.0149754125149,0.0112637867157,0
0.7054837128308165,0.011425765161560072,0.024521198136451726,0.24059584222216468,0.017973481649005904,0.0311265775442,0.165372086218,0.126120718131,0.019787839511,0.657592778595,0
0.7765420268201072,0.009523809321072624,0.009523809321072624,0.009523809321072624,0.1948865452166735,0.00820327170524,0.108114347889,0.148957696074,0.010825492449,0.723899191883,0
0.20767018217499064,0.21406200065414926,0.16931927130003854,0.2588047300082599,0.15014381586256295,0.188528817571,0.246311365989,0.234457745592,0.137069318428,0.193632752421,0
0.009523809321072624,0.009523809321072624,0.009523809321072624,0.041482901716865896,0.929945670319914,0.0111724444575,0.513323298717,0.443136364924,0.0231087052014,0.00925918670064,0
0.07369347558360094,0.0032786884525071586,0.0032786884525071586,0.9164704590588781,0.0032786884525071586,0.0876410133598,0.59583318759,0.245173384083,0.00266072256176,0.0686916924048,0
0.0020759514502827056,0.0012422359972510406,0.9941973405579646,0.0012422359972510406,0.0012422359972510406,0.00107771177173,0.00145539919833,0.205407212401,0.790121791549,0.00193788508026,0
0.001980197975979333,0.001980197975979333,0.001980197975979333,0.001980197975979333,0.9920792080960824,0.00170679697249,0.520215462512,0.457672528754,0.0181519784136,0.00225323334779,0
0.009523809321072624,0.28437200392489437,0.009523809321072624,0.6870565681118864,0.009523809321072624,0.282330923679,0.450378341009,0.250681155052,0.00772815363334,0.00888142662662,0
0.10853800931774504,7.087085800066854E-4,0.0011148453059491997,3.025718540641679E-4,0.8893358649422354,0.000573819945255,0.465385457315,0.416759187989,0.0157473786677,0.101534156084,0
0.20767018217499073,0.15014381586256276,0.18849472673751475,0.29715564088321184,0.15653563434172163,0.142974977285,0.274516404417,0.236458113275,0.152415097786,0.193635407236,0
0.0027622163926516994,0.0027622163926516994,0.0016528925253437789,0.0016528925253437789,0.9911697821640115,0.0022773120422,0.519527583345,0.457336653821,0.0178766678237,0.00298178296801,0
0.004878048674114242,0.004878048674114242,0.004878048674114242,0.9641185140849258,0.02124733989272882,0.0932955605405,0.636120825127,0.261795736595,0.00423202813617,0.00455584960198,0
0.13255852017930825,0.44684891157670753,0.008151906917837154,0.4010148961645866,0.011425765161560072,0.380613978213,0.26594171094,0.223211141889,0.00666963843464,0.123563530524,0
0.367465644153957,0.15014381586256273,0.028699264758548587,0.43138382894554334,0.022307446279389825,0.155440663918,0.291320769617,0.187531723334,0.023180678658,0.342526164473,0
0.011283141695228609,0.008625157775443128,0.9615123930185492,0.008625157775443091,0.009954149735335855,0.00743637828944,0.0107984859666,0.206949428747,0.764292243644,0.0105234633532,0
0.06380749706112679,0.014699623405282983,0.738222295268046,0.011425765161560072,0.17184481910398322,0.0123627027974,0.097294917999,0.241248583812,0.589546125704,0.0595476696881,0
0.010754826362559916,0.007440550116720365,0.007440550116720378,0.9702377995331175,0.004126273870880802,0.0958329955569,0.631132162174,0.257025859481,0.00598237952842,0.0100266032598,0
0.004878048674114242,0.004878048674114242,0.9739400888160946,0.011425765161560072,0.004878048674114242,0.00481723389146,0.00995884974951,0.206588869216,0.774083862507,0.00455118463564,0
0.001980197975979333,0.007296165815550347,0.003309189935872086,0.9841052563367259,0.003309189935872076,0.0970100195029,0.639694587609,0.258762525795,0.00268548533744,0.00184738175551,0
0.001980197975979333,0.001980197975979333,0.001980197975979333,0.001980197975979333,0.9920792080960824,0.00170679697249,0.520215462512,0.457672528754,0.0181519784136,0.00225323334779,0
0.01591562780023126,0.009523809321072624,0.009523809321072624,0.9555129442365484,0.009523809321072624,0.0960661964472,0.624409831979,0.256956573505,0.0077281643825,0.0148392336872,0
0.07362907179229555,0.8036994601425038,0.017973481649005904,0.004878048674114242,0.09981993774207909,0.618032215261,0.0553758996999,0.241968394427,0.015952053118,0.0686714374935,0
0.02261114610883698,0.002588156748212301,0.001846564549670656,0.9473766176902763,0.025577514903003574,0.0899809618935,0.627532601243,0.259504476831,0.00189522627764,0.0210867337549,0
0.0032786884525071586,0.009880074746047155,0.0032786884525071586,0.9802838598964324,0.0032786884525071586,0.0986406166915,0.637201346358,0.25843960219,0.00266073539465,0.00305769936622,0
0.28437200392489465,0.5528283800495564,0.09900926802929327,0.05426653867518313,0.009523809321072624,0.429845558405,0.040161179915,0.186080884282,0.0788432713973,0.265069106001,0
0.00744055011672035,0.01406910260839949,0.07538321315643219,0.9006379983704856,0.0024691357479609973,0.0944626241775,0.585146076808,0.25350493742,0.0599495478865,0.00693681370808,0
0.0032786884525071586,0.9868852461899726,0.0032786884525071586,0.0032786884525071586,0.0032786884525071586,0.758647074243,0.00384083302014,0.231793556047,0.00266069295111,0.00305784373904,0
0.9818377663935564,0.004126273870880794,0.0041262738708807995,0.0024691357479609973,0.007440550116720353,0.00340021020565,0.00549275231832,0.0725238717241,0.00340368576498,0.915179479987,0
0.0012422359972510406,0.0012422359972510406,0.0012422359972510406,0.0012422359972510406,0.9950310560109963,0.00107118818991,0.521281102658,0.458466286549,0.0176148375475,0.00156658505613,0
0.035091083237707196,0.2843720039248941,0.01591562780023126,0.16931927130003901,0.4953020137371289,0.234244262264,0.368844391465,0.343073808932,0.0209253116553,0.0329122256831,0
0.004878048674114242,0.004878048674114242,0.004878048674114242,0.9804878053035403,0.004878048674114242,0.0948159161104,0.638170141671,0.258506319516,0.00395849211651,0.00454913058567,0
0.0024691357479609973,0.0024691357479609973,0.4051536996174695,0.5874388931386463,0.0024691357479609973,0.0564616927637,0.382109319564,0.237103198978,0.322022159232,0.00230362946293,0
0.004126273870880794,0.0024691357479609973,0.0024691357479609973,0.0024691357479609973,0.9884663188852356,0.00212791863,0.518642613899,0.456497177073,0.0184801702586,0.00425212013958,0
0.0032786884525071586,0.0032786884525071586,0.0032786884525071586,0.9868852461899726,0.0032786884525071586,0.0941811135999,0.641480809286,0.258619643042,0.00266073568143,0.00305769839073,0
0.2695346022919539,0.493981736272315,0.005479150550353817,0.22772582243286815,0.0032786884525071586,0.400736728166,0.149342507679,0.194275050019,0.00440939870419,0.251236315432,0
0.009523809321072624,0.009523809321072624,0.7126238420285211,0.25880473000826004,0.009523809321072624,0.03136159454,0.172756637403,0.220508592592,0.566490299142,0.00888287632183,0
0.009676449943775915,0.0029984306435575235,0.0016628267835138413,0.14590804366823062,0.8397542489609222,0.0158570210458,0.533841866693,0.425582326375,0.0153543600796,0.00936442580728,0
0.00332238561306977,0.0014184396848323166,0.00522633154130724,0.9867104575477187,0.0033223856130697744,0.0927354418985,0.641390356283,0.258566469724,0.00420928155987,0.00309845053381,0
0.2144049762723813,0.014699623405282983,0.25041741695333325,0.30607300709662266,0.21440497627238134,0.0397257290296,0.310567217166,0.247177413752,0.2025928312,0.199936808852,0
0.004878048674114242,0.004878048674114242,0.004878048674114242,0.004878048674114242,0.9804878053035403,0.00420272414414,0.516030875598,0.454555577412,0.0202612388885,0.00494958395758,0
0.08017678827974169,0.5647078083507318,0.004878048674114242,0.3453593060212975,0.004878048674114242,0.466009812017,0.226437080275,0.228859088786,0.00395845376647,0.0747355651553,0
0.1287050280297678,0.17271426998670125,0.14850918691038786,0.4631752669024613,0.08689624817068088,0.175738024338,0.345714930554,0.239069718577,0.119474421374,0.120002905157,0
0.0032786884525071586,0.009880074746047176,0.0032786884525071586,0.9802838598964324,0.0032786884525071586,0.0986406166915,0.637201346358,0.25843960219,0.00266073539465,0.00305769936622,0
0.04113050836408709,0.011214548591219403,9.801413005015346E-4,0.9456946604436908,9.80141300501536E-4,0.0964534004041,0.613575978478,0.25083635366,0.000795635503778,0.0383386319533,0
0.0032786884525071586,0.0032786884525071586,0.0032786884525071586,0.0032786884525071586,0.9868852461899726,0.00282519056833,0.51834040171,0.456275862032,0.0190971115224,0.00346143416726,0
0.004878048674114242,0.0179734816490059,0.7022098545870937,0.2635128499282248,0.011425765161560068,0.0382917025764,0.176803624029,0.222105415536,0.558245959649,0.00455329821057,0
7.117437563898956E-4,7.117437563898956E-4,7.117437563898956E-4,0.9971530249744384,7.117437563898956E-4,0.0931622668665,0.646794371896,0.258801525284,0.000577859695841,0.000663976256912,0
0.0012422359972510406,0.00791195962150436,0.05710117135037272,0.9325023970336216,0.0012422359972510406,0.0926907641064,0.605160967201,0.255589392677,0.0454000868092,0.001158789206,0
0.0029096669033143703,0.0012422359972510406,0.0012422359972510406,0.9925299096519015,0.0020759514502827056,0.0931405200445,0.644510939146,0.258613063418,0.00102224422961,0.00271323316227,0
0.0032786884525071586,0.35315216201012745,0.0032786884525071586,0.588601606479722,0.05168885460513409,0.326038512785,0.408608672389,0.258805524441,0.00346966962859,0.00307762075643,0
0.15014381586256279,0.20767018217499075,0.16931927130003865,0.2524129115291012,0.22045381913330794,0.183023625163,0.278945147136,0.25974601377,0.138244231756,0.140040982175,0
0.22684563761246657,0.22045381913330797,0.16931927130003885,0.20127836369583182,0.1821029082583561,0.18809742644,0.225735886875,0.237043911123,0.137603361092,0.21151941447,0
0.0012422359972510406,0.9916961941988698,0.0020759514502827056,0.0020759514502827056,0.0029096669033143703,0.762232183635,0.00286811271402,0.232041504327,0.00169869695484,0.00115950236917,0
0.10564157084761429,0.02590205325404888,0.6598312181228946,0.0498239085321185,0.15880124924332448,0.0245366626072,0.115364413431,0.23453319779,0.527029814364,0.0985359118074,0
0.005479150550353806,0.06929255138790752,0.0054791505503538115,0.2959401474661136,0.6238090000452691,0.0807334671552,0.518147309357,0.380977018978,0.0147787235944,0.00536348091465,0
7.662835078420667E-4,7.662835078420667E-4,7.662835078420667E-4,7.662835078420667E-4,0.996934865968629,0.000661248936825,0.521968392917,0.458978224846,0.0172684056991,0.00112372760116,0
0.004878048674114242,0.09654607949835606,0.4468489115767074,0.44684891157670753,0.004878048674114242,0.115694677403,0.292229468844,0.232327673178,0.35519809963,0.00455008094486,0
0.009523809321072624,0.009523809321072624,0.009523809321072624,0.0670501756335004,0.9043783964032794,0.0135470950632,0.516524135988,0.437998608722,0.0226814679895,0.00924869223707,0
0.0032786884525071586,0.007679612648200509,0.0032786884525071586,0.960479701015812,0.025283309430974003,0.0951103589936,0.635873015039,0.262921455158,0.00302843964776,0.00306673116134,0
0.0012422359972510406,0.0012422359972510406,0.0012422359972510406,0.9950310560109963,0.0012422359972510406,0.0933728246894,0.645696255626,0.258763936972,0.00100831289209,0.00115866982031,0
0.00995414973533586,0.7488736794357091,0.0072961658155503584,0.2305668150775342,0.0033091899358720796,0.596864688533,0.151200247942,0.236801051515,0.00585394978025,0.00928006222977,0
0.022307446279389874,0.9235538518407553,0.015915627800231202,0.02230744627938983,0.01591562780023126,0.711749457534,0.0227866108615,0.231749489464,0.0129145885465,0.0207998535933,0
0.2078572597849356,0.13255852017930836,0.184940252078875,0.2995252906091767,0.17511867734770636,0.129682169458,0.285772888078,0.240826698798,0.149900842853,0.193817400812,0
0.009954149735335871,0.2797395175935658,0.009954149735335838,0.6266064191255758,0.0737457638101882,0.27315671543,0.444783356142,0.263607698537,0.00914331962432,0.00930891026697,0
0.0032786884525071586,0.03848608201805402,0.08029486187714092,0.8746616791997902,0.0032786884525071586,0.110812487811,0.568729935462,0.253533287526,0.0638664223615,0.00305786683891,0
0.001189424140482914,0.001189424140482914,0.0031001456768550094,0.9933315819016942,0.001189424140482914,0.0931744106839,0.644566917495,0.258665312174,0.00248393378397,0.00110942586328,0
0.0038715402599596147,0.0016528925253437789,0.01385545506573091,0.9767485718890085,0.0038715402599596043,0.0919904107673,0.635219639714,0.258103258071,0.011076127241,0.00361056420676,0
0.5090522182074426,0.004878048674114242,0.004878048674114242,0.4763136357702132,0.004878048674114242,0.0479883995965,0.31133038688,0.162230285461,0.00395839817893,0.474492529883,0
0.004366273222465461,7.662835078420667E-4,7.662835078420667E-4,0.9912777392742209,0.00282342048762688,0.0926584846559,0.644090179734,0.258523597095,0.000656489199573,0.00407124931591,0
0.004878048674114242,0.004878048674114242,0.9804878053035403,0.004878048674114242,0.004878048674114242,0.00420913468728,0.00571417885814,0.206238075633,0.779287412307,0.00455119851436,0
0.0016528925253437789,0.0016528925253437789,0.0438071994830447,0.9512341229409256,0.0016528925253437789,0.0896208657599,0.61751893733,0.256476424798,0.0348420683362,0.00154170377593,0
0.13736017890424543,0.21406200065414976,0.060658357154341425,0.5464365615703974,0.04148290171686597,0.215243001682,0.375935942227,0.231870034425,0.0488994254619,0.128051596204,0
0.004878048674114242,0.9804878053035403,0.004878048674114242,0.004878048674114242,0.004878048674114242,0.75387971459,0.0057142301402,0.231898330784,0.0039584497336,0.00454927475229,0
0.7190156605076797,0.143751997383404,0.11818472346676945,0.009523809321072624,0.009523809321072624,0.111347528762,0.0111558244108,0.113211743261,0.0940821754651,0.670202728102,0
0.009880074746047157,0.5687974475991028,0.009880074746047147,0.408163714456295,0.0032786884525071586,0.474985660423,0.266314557315,0.241581887642,0.00790691173046,0.00921098288918,0
0.14375199738340394,0.20767018217499095,0.05426653867518339,0.5528283800495563,0.04148290171686597,0.210925020952,0.380079547973,0.231166232899,0.043819768789,0.134009429386,0
0.008625157775443086,0.001980197975979333,0.003309189935872089,0.9841052563367259,0.001980197975979333,0.0929251218185,0.638999424106,0.257371540121,0.00266327645544,0.00804063749889,0
0.004878048674114242,0.01142576516156007,0.004878048674114242,0.9739400888160946,0.004878048674114242,0.09923916308,0.633925471124,0.25832774241,0.00395849183206,0.00454913155323,0
0.00407134114529562,0.9896473730071503,0.0018465645496706538,0.0033297489467539543,0.0011049723511290046,0.760774276859,0.00273691815564,0.231206777411,0.0014862429462,0.00379578462836,0
0.00767961264820048,0.0032786884525071586,0.005479150550353807,0.9802838598964324,0.0032786884525071586,0.093567996127,0.637201345172,0.25766136221,0.00440946881029,0.00715982768077,0
0.2332374560916253,0.13096836042508683,0.18210290825835632,0.2524129115291012,0.20127836369583182,0.124084485418,0.268914933308,0.241432331192,0.148083103217,0.217485146866,0
0.008151906917837156,0.004878048674114242,0.6203633984940212,0.35518088075246596,0.011425765161560072,0.0367423739068,0.236229015195,0.226222320483,0.493201587108,0.00760470330642,0
8.298755002000011E-4,8.298755002000011E-4,8.298755002000011E-4,0.9966804979991964,8.298755002000011E-4,0.0932091545698,0.646549839781,0.258793154996,0.000673714418652,0.000774136234372,0
0.004878048674114242,0.03761663111134339,0.004878048674114242,0.9477492228663114,0.004878048674114242,0.116932150959,0.616946788935,0.257613433988,0.00395849069426,0.00454913542348,0
0.007440550116720361,0.00744055011672038,0.004126273870880796,0.9536664183039196,0.02732620759175779,0.094293852102,0.632524773593,0.262498346885,0.00373616277938,0.00694686464113,0
0.001980197975979333,0.001980197975979333,0.0046381818957648485,0.9894212241762969,0.001980197975979333,0.0934188772316,0.642445593819,0.258569246925,0.00371944374168,0.00184683828263,0
0.0032786884525071586,0.0032786884525071586,0.0032786884525071586,0.9802838598964323,0.00988007474604716,0.0935679865997,0.640654363598,0.259946194847,0.00277104692868,0.00306040802682,0
0.17184481910398347,0.004878048674114242,0.014699623405282983,0.8036994601425036,0.004878048674114242,0.0783959533936,0.523563995761,0.226096507474,0.0117637857072,0.160179757665,0
0.0032786884525071586,0.0032786884525071586,0.0032786884525071586,0.9868852461899726,0.0032786884525071586,0.0941811135999,0.641480809286,0.258619643042,0.00266073568143,0.00305769839073,0
0.18210290825835587,0.009523809321072624,0.23323745609162527,0.5656120170078729,0.009523809321072624,0.0598540584661,0.371649754931,0.213236354166,0.185516085009,0.169743747429,0
0.008151906917837157,0.008151906917837157,0.7054837128308167,0.2667867081719478,0.01142576516156007,0.0310487077372,0.178925958334,0.22157271535,0.560847734365,0.00760488421351,0
0.004878048674114242,0.004878048674114242,0.05071206408623504,0.93465378989142,0.004878048674114242,0.0905592216811,0.608457445432,0.256050764434,0.0403833407161,0.00454922773668,0
