F1,F2,F3,F4,F5,Label
0.0019999026512532037,0.05002352508261096,0.9475460902524475,1.6116035095346812E-4,2.693216627358055E-4,0
4.782042486815018E-4,0.05404753297786198,0.8189130217110877,0.00640131701873722,0.12015992404363109,0
0.09054291511932286,0.0010695458679542062,0.9082431920311009,5.4039447590072965E-5,9.030753403164923E-5,0
0.0011866549874944075,3.2206118443937204E-4,0.9974148645576616,5.382096352031336E-4,5.382096352031326E-4,0
0.11411598127431422,0.05699760343591768,0.8224182751317815,8.567756561164622E-5,0.006382462592374652,0
3.073353183553846E-4,0.0015394145547540942,0.997880823722512,1.7043762542219473E-4,1.0198877895560008E-4,0
0.00546963114442522,7.794615164492508E-4,0.9928620085387966,3.3277869473725323E-4,5.561201055932542E-4,0
4.7505937182962124E-4,0.0017503865730323718,0.9949114445096737,4.7505937182962124E-4,0.0023880501736337485,0
0.3844379398888378,0.04467352005250901,0.5664009045873322,0.0022764978658148436,0.0022111376055064754,0
0.01941817583385682,0.003351276808285704,0.8860186350871009,0.002465699696640052,0.08874621257411636,0
0.009143490182333533,0.0021873268925427752,0.8183771528946581,3.838771507451659E-4,0.16990815287972022,0
0.005397541608760058,0.0021015065116066827,0.894758735926862,2.8300438903932273E-4,0.09745921156373286,0
5.86510250858537E-4,5.86510250858537E-4,0.9956858037483524,0.001373772350144528,0.0017674033997875263,0
0.005654399948714761,4.4942920156456777E-4,0.7528679889386424,4.494292015645684E-4,0.24057875270951332,0
4.775294305598884E-4,4.7752943055988893E-4,0.9961742914205596,2.0387359381672594E-4,0.0026667761245051966,0
2.853066983395564E-4,4.7678770821650806E-4,0.9986672921967631,2.853066983395564E-4,2.853066983395564E-4,0
0.7662542068248362,1.1621150234296878E-4,0.23339715866813512,1.1621150234296878E-4,1.1621150234296878E-4,0
0.10440606470945138,2.0811654061842212E-4,0.8888238621842043,3.4779207435680227E-4,0.00621416449136887,0
1.8165303863189054E-4,4.254826261381372E-4,0.998663813876709,4.2548262613813703E-4,3.0356783238501435E-4,0
0.0023692251788333743,4.15800406525875E-4,0.9958252522380721,4.15800406525875E-4,9.739217700423016E-4,0
1.1764455594922337E-4,1.1764455594922337E-4,0.9996239153967028,7.039774569912896E-5,7.039774569912896E-5,0
0.23439110134239527,0.028605726129513703,0.7359150044180317,6.999820665548017E-4,3.8818604350498553E-4,0
9.147751833052572E-5,0.11044114968068282,0.8780921826067664,6.52661947765228E-5,0.011309923999443739,0
2.6990552703871147E-4,0.02399985507896863,0.8163265675991316,0.02653588022192289,0.13286779157293727,0
3.8748633491144285E-4,0.050637481200757076,0.9345536034231304,2.505653679745339E-4,0.014170863673226983,0
0.0017674033997875241,0.0013737723501445298,0.9945049105994229,5.86510250858537E-4,0.0017674033997875248,0
5.4039447590072965E-5,0.035741836506101146,0.9555730448373583,0.005385448154501789,0.003245631054448789,0
0.06138600031802966,0.21796227363875575,0.7182800354896394,2.0811654061842212E-4,0.0021635740129557685,0
0.002697595615177479,0.0875908739690925,0.9080397285868629,4.635619742849883E-4,0.0012082398545824843,0
0.0027362196351823926,0.20943683526797946,0.7583769260197605,0.027484782715424108,0.001965236361654622,0
3.6289705044215717E-4,3.628970504421574E-4,0.9986941535875087,2.171552611666721E-4,3.6289705044215825E-4,0
8.597497279704096E-4,0.049304445226839064,0.9486907486188804,2.853066983395564E-4,8.597497279704106E-4,0
5.086388397176416E-4,0.3406699750086969,0.652703145847508,3.628970504421576E-4,0.005755343253635077,0
1.5372789818069813E-4,0.007994882611520013,0.9609015264589162,2.5690098651410934E-4,0.030692962044870747,0
2.7829157656564176E-4,0.20804698545410596,0.7047248098714208,0.004860602737931513,0.08208931035997585,0
9.117769429779407E-4,3.025718540641679E-4,0.9959467555021458,7.087085800066854E-4,0.002130187120805489,0
0.06854212357327402,0.21651193597532564,0.7126395462059777,2.737331559829918E-4,0.0020326610894397714,0
0.1712724676751938,0.0014110119466331755,0.8266627665122701,5.109753315011194E-4,1.4277853440163555E-4,0
3.3437285608569104E-4,3.3437285608569055E-4,0.8812008680389776,4.301816982852657E-4,0.11770020455056505,0
0.032184278488391546,0.19907669124466776,0.6837266831945222,1.2978585044292823E-4,0.08488256122197571,0
0.057376098710750396,0.07554387190272233,0.866908674255304,1.2008622696007758E-4,5.126890426321394E-5,0
1.491424276905187E-4,0.1857263686818534,0.8125249613482878,0.0014503851144780663,1.491424276905187E-4,0
0.0012245665323676015,4.0709888362754293E-4,0.9977176303464959,2.4360535387953314E-4,4.0709888362754467E-4,0
0.002584120886674938,4.5351472911516676E-4,0.9960553349259769,4.5351472911516676E-4,4.5351472911516676E-4,0
6.321948331750452E-4,2.6990552703871147E-4,0.9980146546265043,2.6990552703871147E-4,8.133394862432084E-4,0
3.628970504421561E-4,2.171552611666721E-4,0.9988398953767843,3.628970504421582E-4,2.171552611666721E-4,0
0.17251974502909231,0.03534984109684962,0.7918005450470447,2.4756688575522406E-4,8.230194125854596E-5,0
0.011145148838723777,2.3228803198007469E-4,0.7639766464925152,0.004285636331627725,0.2203602803051533,0
0.053704987464769274,0.033441254214211256,0.9082860386104781,5.317325441321944E-4,0.004035987166409119,0
0.5240897885521575,1.0990732767233518E-4,0.4510830727282753,0.023724534271914535,9.926971199804523E-4,0
3.876447907502206E-4,0.1598939449031291,0.8395079947400693,1.0520778302577746E-4,1.0520778302577746E-4,0
4.935991476650882E-4,2.737331559829917E-4,0.3750353159781177,0.6234838865788873,7.13465139347185E-4,0
0.4674499439955917,0.0024784316052069277,0.5296250668645321,2.4191639409396623E-4,2.0464114057541742E-4,0
0.023678221989543363,0.005888944071821682,0.9406346382939247,0.01212674282219159,0.0176714528225204,0
5.005783429845748E-4,4.5701190743753257E-4,0.9735569162861701,4.1344547189049003E-4,0.025072047991516352,0
0.0037355586480025027,5.86510250858537E-4,0.9823023480604901,5.86510250858537E-4,0.012789072789791349,0
9.729920744680049E-4,3.95976758310776E-4,0.9975505699925227,1.7959601475181543E-4,9.008651599483509E-4,0
0.029240295263733222,0.010471809561611669,0.9594533678751355,5.848394149583653E-4,2.4968788456333714E-4,0
5.575250317303443E-4,4.333546451232785E-4,0.554233278912638,0.4440941459921709,6.816954183374073E-4,0
0.005615508178385704,6.87894818478642E-4,0.9899555529534227,0.0024618356280451904,0.0012792084216674913,0
0.33129681362896807,0.03284776622378548,0.635057479300562,6.186238102993047E-4,1.793170363856142E-4,0
0.0030699345553262297,4.6356197428498817E-4,0.9949808711115982,2.7739250421061223E-4,0.0012082398545824892,0
1.665278897030585E-4,0.4777327618535169,0.5214323634167868,1.665278897030585E-4,5.018189502908065E-4,0
0.5057434646535067,2.883617792563407E-4,0.48881498415112534,0.0013102910484289686,0.0038428983676828555,0
0.20723691992659163,5.619666103713482E-4,0.7917752754120618,1.741359605004141E-4,2.517020904746007E-4,0
0.23950904634931663,8.373235201944256E-4,0.7555133661187244,0.0031056911338596385,0.001034572877904441,0
0.2747040549253122,0.0011756287923795432,0.721769058697549,4.5105018010687797E-4,0.0019002074046522148,0
0.10131392380850004,0.16112366695486377,0.7318942330154199,7.716831745266222E-4,0.004896493046689622,0
3.2106453742198964E-4,0.5466465517871596,0.4525191961835934,3.2106453742198964E-4,1.921229544034064E-4,0
0.7746345106407313,6.682687180934574E-4,0.22336068320498817,6.682687180934585E-4,6.682687180934566E-4,0
6.12656382120735E-4,0.23725016257121018,0.7604210888019106,6.126563821207361E-4,0.0011034358626373383,0
0.0012648138856760974,0.2734456122596412,0.7233558536878695,0.0012648138856761004,6.689062811353997E-4,0
9.398427024651323E-4,1.218769016041292E-4,0.9973039847312578,1.218769016041292E-4,0.0015124187630678376,0
0.008745675074536026,0.41476510070095673,0.548159573186023,0.0012422359972510406,0.027087415041232736,0
0.10376011986671227,0.10221168340800905,0.7937555504645722,1.9704612873362859E-4,7.560013197258651E-5,0
1.1229646015281423E-4,0.1441381623317492,0.8549973810135377,1.1229646015281423E-4,6.398637344077466E-4,0
0.0012373477860950575,3.6289705044215815E-4,0.9957793178019989,2.171552611666721E-4,0.0024032821002989277,0
0.0010161743414127777,4.3383946971659076E-4,0.988656116738146,7.250069055646844E-4,0.00916886254515939,0
4.070988836275431E-4,7.340859431235666E-4,0.9980446174059924,4.0709888362754456E-4,4.070988836275433E-4,0
4.254826261381369E-4,0.3085041664402793,0.6907070448563185,1.8165303863189054E-4,1.8165303863189054E-4,0
2.878795723131349E-4,0.5065628450422917,0.4867928018599745,0.0052592939397963796,0.001097179585624356,0
0.09906290577373084,0.08494826078652101,0.8135907343996556,2.603908632613959E-4,0.0021377081768311924,0
0.04428692583401999,3.1201247353607826E-4,0.928182684379746,3.1201247353607826E-4,0.026906364839162034,0
1.1357183164803507E-4,0.07145802605891226,0.9270579178335269,3.4223995417131747E-4,0.0010282443217411645,0
2.3781212310935374E-4,3.9741757842805795E-4,0.9987295405969235,2.3781212310935374E-4,3.974175784280581E-4,0
5.249165933890109E-4,0.2197428281449937,0.7795973832144109,5.049229879595575E-5,8.437974840974534E-5,0
4.7505937182962124E-4,0.07635702784339327,0.9148846626342027,4.7505937182962124E-4,0.007808190778745429,0
1.665278897030585E-4,0.01916635465634204,0.9507166846559643,1.665278897030585E-4,0.02978390490828735,0
0.08362751367185763,0.0791573797540032,0.6571705294098961,0.0014267177379798043,0.17861785942626332,0
3.5462253699962534E-4,0.001065899838628794,0.9967525110763874,2.5301149390974327E-4,0.0015739550540782054,0
0.2627171859802387,0.005607669441183903,0.7311619570867516,1.921229544034064E-4,3.2106453742198964E-4,0
0.0016742612209777008,2.3781212310935374E-4,0.9944201933033187,5.570230337467667E-4,0.0031107103188460403,0
0.004899393205628927,8.363293061230924E-4,0.9941543357604292,6.416331617175912E-5,4.577841164910796E-5,0
7.250069055646845E-4,4.3383946971659076E-4,0.9979734746852849,4.3383946971659076E-4,4.3383946971659076E-4,0
3.2206118443937204E-4,9.7050653673065E-4,0.9974148645576618,3.2206118443937204E-4,9.705065367306517E-4,0
3.296666934383869E-4,0.003824700439461089,0.984228896384584,0.003635779696432835,0.007980956786082677,0
0.0054155554031847086,0.0047965168731842365,0.9721473930872588,2.569009865141095E-4,0.017383633649860557,0
0.0016446305636693634,0.007374625870066149,0.5478229065776588,7.912270073975059E-4,0.44236660998120764,0
0.010962685248960293,2.1411158453164583E-4,0.9847834592461965,7.300431204242244E-4,0.0033097007998870954,0
0.7384334975629894,1.1137227039373703E-4,0.261232385625829,6.664445036026049E-5,1.561000904272135E-4,0
8.178831822705745E-4,0.1947858084602685,0.8035054264985939,2.219755777298702E-4,6.689062811353986E-4,0
2.4360535387953314E-4,0.2647761364861618,0.7343295539224515,4.0709888362754467E-4,2.4360535387953314E-4,0
0.0818372185089359,0.2508229068784699,0.6658141062052337,1.1098231968042169E-4,0.0014147860876802115,0
0.0011140195181385305,6.177970119462526E-4,0.9975288119522141,3.696857588501182E-4,3.696857588501182E-4,0
5.950609804551684E-5,0.18624570427855675,0.81353584044786,9.944307749221596E-5,5.950609804551684E-5,0
3.477920743568036E-4,0.006772866626322396,0.9439956980108645,2.0811654061842212E-4,0.048675526747836935,0
0.025440534393812577,3.1201247353607826E-4,0.967969510753517,7.308211722073509E-4,0.005547121206927011,0
3.7748297451814283E-4,5.938055980828176E-4,0.9984900681019275,3.774829745181429E-4,1.6116035095346812E-4,0
4.6356197428498817E-4,4.635619742849883E-4,0.9962840574021189,0.0012082398545824836,0.0015805787947312333,0
2.4360535387953314E-4,0.12270025913514024,0.875097483035489,5.705924133755547E-4,0.0013880600621156238,0
5.214168228717136E-4,7.308211722073495E-4,0.9956108848658209,9.402255215429853E-4,0.0021966516175568104,0
0.0035786482383513432,0.0017304115715750519,0.9935404128803973,5.752636548398863E-4,5.752636548398863E-4,0
0.005794226376137983,0.002187326892542773,0.9904777853976277,3.838771507451659E-4,0.0011567841829441424,0
0.0023184868765877523,0.005068360124696373,0.9713050726788808,0.006443296748750743,0.014864783571083527,0
0.0024775354856279093,0.5619398451720397,0.43519577779346424,1.448225890897094E-4,2.420189597788011E-4,0
0.3906539844515834,8.532232469598818E-4,0.6079695521653244,1.9588638152206667E-4,3.2735375460962783E-4,0
2.560819405062428E-4,0.32955340340152,0.6693346166209483,2.560819405062428E-4,5.998160965198279E-4,0
1.9648923189506632E-4,0.16717288290697804,0.8264771216382244,0.0034318541376977137,0.0027216520852044496,0
0.04784120520065732,2.4968788456333714E-4,0.9458797308941351,2.4968788456333714E-4,0.005779688136081296,0
1.4156212767991514E-4,0.04261020099967845,0.9542930563562597,7.669369972809575E-4,0.002188243519101522,0
0.0035853177991880115,0.0047962591197848745,0.9907819420826934,2.3194183445822303E-4,6.045391638726443E-4,0
7.592253903949792E-4,1.3324450068796104E-4,0.9958899883417793,0.0028160197422894707,4.0152202484811144E-4,0
4.907902840823573E-4,0.0026589401624414703,0.7414067350797103,4.907902840823568E-4,0.2549527441896835,0
0.003731964876124712,0.01349749637984918,0.9783703051498064,0.004114926895878603,2.853066983395564E-4,0
3.0799235461897735E-4,0.0011904919464758854,0.9962970317243275,0.0011022419872901978,0.0011022419872901987,0
3.6569584026288E-4,0.07539097495971063,0.9192157972347269,8.896153871864012E-4,0.004137916578112201,0
0.0013340680153543047,0.01550297923393947,0.9822060378816619,2.3888647188878903E-4,7.180283971549592E-4,0
6.644518124402091E-4,0.10858213114440779,0.8894245134182712,6.644518124402091E-4,6.644518124402091E-4,0
0.0530621803272711,2.650501058327031E-4,0.9457168860469926,3.714959328920546E-4,5.843875870107616E-4,0
0.008848070012660709,1.2040938924283111E-4,0.9902250201125381,5.244677514381048E-4,2.8203273412094165E-4,0
0.010917871873456875,0.021128455851910328,0.8780722119413833,0.08917417243824607,7.072878950034222E-4,0
0.0013707329678984438,0.26352722413979446,0.7176269757084778,0.016917222560650407,5.578446231793899E-4,0
3.375207032679228E-4,0.16467734008690874,0.8228167117008237,0.0119349193496451,2.335081593542271E-4,0
0.2001217489232891,0.0050190993524575475,0.7933433776495776,7.578870373379976E-4,7.578870373379945E-4,0
0.021427261626588267,2.6091193087817766E-4,0.8012291152675517,0.0013087510247252162,0.17577396015025654,0
3.066317969496019E-4,0.2691409821199887,0.6588326730627696,1.176445559492234E-4,0.07160206846434256,0
0.14294528215162314,0.045756232941548985,0.604851198620309,7.727664281811741E-4,0.2056745198583377,0
8.924587038449187E-5,0.010271660839833989,0.9894606015490126,8.924587038449187E-5,8.924587038449187E-5,0
2.3179434506371025E-4,0.3309870520621936,0.6684503983394496,9.89609082295216E-5,2.3179434506371025E-4,0
0.01688961937314776,7.578870373379947E-4,0.9784017410490533,0.001671003962006476,0.0022797485784521133,0
7.872755117075844E-4,0.11702349882651641,0.8817836440901498,3.2985268274681595E-4,7.57288888797216E-5,0
2.3781212310935374E-4,0.02577468497410212,0.973192667745932,3.974175784280578E-4,3.9741757842805763E-4,0
1.9841438855273792E-4,0.0022450957799743415,0.9968753997500032,8.470986680709231E-5,5.963802146624921E-4,0
1.2812299521621742E-4,0.7633628417589658,0.23436104029044552,3.8608876316250436E-4,0.001761906192209377,0
0.007108042387809348,1.8154708498271162E-4,0.9852020896237997,1.0863660811085245E-4,0.00739968429529679,0
4.679883829960415E-4,7.361765706533014E-4,0.9953120704976122,0.0032839643533973035,1.9980019533877912E-4,0
0.03700751474855483,9.74148787138595E-4,0.9584321586190557,2.7220009957853775E-4,0.0033139777456721235,0
0.0021194644510188726,2.0387359381672594E-4,0.9956269797470735,0.0010248411040462162,0.0010248411040462149,0
0.0027763954132099125,1.919116638151854E-4,0.8973377067994536,1.3692264787061711E-4,0.0995570634756508,0
0.25613435528523304,1.0520778302577746E-4,0.7434794121137587,1.7581703495688926E-4,1.0520778302577746E-4,0
0.0023000518636409305,1.1621150234296878E-4,0.9968833478376199,1.9420580096075188E-4,5.061829954318861E-4,0
9.341429029973863E-5,9.341429029973863E-5,0.998874012967221,7.203558499488038E-4,2.1880260222955129E-4,0
3.696857588501182E-4,0.007316800845541879,0.9913260306248107,3.696857588501182E-4,6.177970119462525E-4,0
2.8787957231313417E-4,0.018208094152775967,0.9805814242674388,2.8787957231313417E-4,6.347224351608008E-4,0
3.836661518240392E-4,2.737331559829911E-4,0.9964865414675643,8.23398135188234E-4,0.00203266108943977,0
6.878948184786399E-4,8.849993528749241E-4,0.9974455252604812,4.907902840823573E-4,4.907902840823568E-4,0
0.0011320121962653895,0.38632431379405635,0.6121829527544544,1.350438862475833E-4,2.2567736897647516E-4,0
2.3781212310935374E-4,2.3781212310935374E-4,0.9979315133203301,0.0011954448550215847,3.974175784280584E-4,0
0.0026522416575222086,9.086778533924684E-5,0.9966482593410975,1.518528775340793E-4,4.5677833850824126E-4,0
0.008384299201413599,0.09914746961611874,0.8631734938762534,0.0015394145547540951,0.027755322751459983,0
6.404724328399075E-4,3.5518404193098096E-4,0.9985792638322749,2.1253984647651592E-4,2.1253984647651592E-4,0
5.191081475449103E-4,1.72265284697246E-4,0.9988484817107498,1.72265284697246E-4,2.8787957231313357E-4,0
5.441373340015027E-4,0.5104507051166515,0.48631141971954167,3.1478545374393066E-4,0.002378952376062089,0
8.757165414237923E-4,2.713572981963562E-4,0.9522580372300566,9.004952522812453E-5,0.046504839405095366,0
0.00129849694078938,0.3882478500956216,0.6097722499392119,4.775294305598888E-4,2.0387359381672594E-4,0
0.0036713165717319495,3.7149593289205463E-4,0.9948948581484136,9.037250681888124E-4,1.5860427877335156E-4,0
0.1842614568104176,3.656958402628813E-4,0.8139079683031005,7.848314778016997E-4,6.800475684169932E-4,0
0.0038666753346183395,0.0011287214759545295,0.9310063007246493,2.3888647188878952E-4,0.06375941599288905,0
7.16628489065469E-4,0.3866426194496927,0.5952469495512399,2.3781212310935374E-4,0.01715599038689201,0
0.0034422734954749827,2.7739250421061223E-4,0.8467899729323919,0.14902679909363614,4.635619742849883E-4,0
2.4201895977880167E-4,0.5506650661721051,0.44744252050028943,9.223935546024437E-4,7.280008132242602E-4,0
1.218769016041292E-4,0.06850381785358436,0.8954672425240636,1.218769016041292E-4,0.03578518581914404,0
2.4557544706436637E-4,0.0035001898492796747,0.9956644591306727,1.4695076820935802E-4,4.4282480477438643E-4,0
0.09180608347934696,0.3323937948164367,0.5474058330275162,0.02689678892505884,0.0014974997516417415,0
2.1140302558750058E-4,1.2650221096298492E-4,0.9989845862684007,2.114030255875011E-4,4.661054694610508E-4,0
6.644518124402091E-4,6.644518124402091E-4,0.9964503111028672,6.644518124402091E-4,0.0015563334598118412,0
1.6934800637886252E-4,0.001987850128946221,0.9972767930865981,2.8300438903932273E-4,2.8300438903932273E-4,0
5.473974198912604E-4,0.22864997653198396,0.7686105980645639,1.8165303863189054E-4,0.0020103749449287282,0
7.662835078420667E-4,0.36179382346007427,0.623050219892745,7.662835078420667E-4,0.013623389631497087,0
0.19141737980581386,0.06949760069072737,0.7368129537735759,2.4894033841123655E-4,0.002023125391472982,0
